,crid,officer_id,Findings Sustained
1094,1045900,1329,0.0
1095,1045900,2396,0.0
1096,1045903,8301,0.0
1097,1045904,6384,0.0
1098,1045912,5868,0.0
1099,1045913,760,0.0
1100,1045913,1272,0.0
1101,1045914,0,0.0
1102,1045915,0,0.0
1103,1045916,0,0.0
1104,1045917,0,0.0
1105,1045919,0,0.0
1106,1045920,7004,0.0
1107,1045922,1577,0.0
1108,1045923,748,0.0
1109,1045927,4138,0.0
1110,1045927,6276,0.0
1111,1045929,0,0.0
1112,1045930,0,0.0
1113,1045933,3442,0.0
1114,1045935,0,0.0
1115,1045937,2849,0.0
1116,1045937,8563,0.0
1117,1045938,1763,0.0
1118,1045938,2464,0.0
1119,1045941,2869,0.0
1120,1045941,5383,0.0
1121,1045942,0,0.0
1122,1045943,2443,0.0
1123,1045943,2971,0.0
1124,1045945,3158,0.0
1125,1045946,0,0.0
1126,1045950,7416,0.0
1127,1045952,3968,1.0
1128,1045953,1230,0.0
1129,1045953,4271,0.0
1130,1045953,8161,0.0
1131,1045953,8867,0.0
1132,1045955,7900,0.0
1133,1045957,8771,0.0
1134,1045960,7820,0.0
1135,1045961,5917,0.0
1136,1045963,6162,0.0
1137,1045963,6924,0.0
1138,1045964,964,0.0
1139,1045964,2470,0.0
1140,1045970,171,0.0
1141,1045970,2573,0.0
1142,1045971,0,0.0
1143,1045981,1960,0.0
1144,1045983,0,0.0
1145,1045984,990,0.0
1146,1045984,4040,0.0
1147,1045985,525,0.0
1148,1045988,285,0.0
1149,1045988,2923,0.0
1150,1045988,8433,0.0
1151,1045991,0,0.0
1152,1045993,5202,0.0
1153,1045993,8404,0.0
1154,1045994,5101,0.0
1155,1045997,7437,0.0
1156,1045997,8798,0.0
1157,1045999,0,0.0
1158,1046004,515,0.0
1159,1046005,0,0.0
1160,1046009,0,0.0
1161,1073009,5469,0.0
1162,1046011,5750,1.0
1163,1046011,5792,0.0
1164,1046012,1057,0.0
1165,1046012,8244,0.0
1166,1046015,2522,0.0
1167,1046015,3400,0.0
1168,1046020,1288,0.0
1169,1046020,6383,0.0
1170,1046023,1268,0.0
1171,1046023,6858,0.0
1172,1046032,4965,0.0
1173,1046035,1256,0.0
1174,1046037,0,0.0
1175,1046042,0,0.0
1176,1046045,109,0.0
1177,1046045,1016,0.0
1178,1046045,7644,0.0
1179,1046046,4394,0.0
1180,1046046,5679,0.0
1181,1046049,8836,0.0
1182,1046050,0,0.0
1183,1046054,0,0.0
1184,1046056,1537,0.0
1185,1046056,3628,0.0
1186,1046058,0,0.0
1187,1046063,0,0.0
1188,1046066,6149,0.0
1189,1046071,4963,0.0
1190,1046073,3752,0.0
1191,1046076,1298,0.0
1192,1046076,4668,0.0
1193,1046077,2269,1.0
1194,1046083,101,0.0
1195,1046085,4653,0.0
1196,1046088,0,0.0
1197,1046092,293,0.0
1198,1046092,4794,0.0
1199,1046092,7997,0.0
1200,1046093,1948,0.0
1201,1046095,8360,0.0
1202,1046100,2319,0.0
1203,1046105,1601,0.0
1204,1046106,4552,0.0
1205,1046106,6581,0.0
1206,1046107,4552,0.0
1207,1046110,1441,1.0
1208,1046110,8237,0.0
1209,1046114,0,0.0
1210,1046115,0,0.0
1211,1046118,0,0.0
1212,1046119,3884,0.0
1213,1046119,7577,0.0
1214,1046121,0,0.0
1215,1046126,0,0.0
1216,1046137,3865,0.0
1217,1046137,8881,0.0
1218,1046140,1537,0.0
1219,1046140,8027,0.0
1220,1046142,0,0.0
1221,1046144,0,0.0
1222,1046149,0,0.0
1223,1046152,6403,0.0
1224,1046152,6993,0.0
1225,1046153,0,0.0
1226,1046156,0,0.0
1227,1046158,0,0.0
1228,1046160,0,0.0
1229,1046166,3042,0.0
1230,1046166,3559,0.0
1231,1046171,0,0.0
1232,1046172,0,0.0
1233,1046176,3165,0.0
1234,1046177,7265,0.0
1235,1046178,0,0.0
1236,1046180,0,0.0
1237,1046181,700,0.0
1238,1046185,2803,0.0
1239,1046185,4677,0.0
1240,1046185,4846,0.0
1241,1046189,0,0.0
1242,1046194,0,0.0
1243,1046196,0,0.0
1244,1046197,1106,0.0
1245,1046198,1595,0.0
1246,1046198,1952,0.0
1247,1046201,1550,0.0
1248,1046201,7964,0.0
1249,1046202,0,0.0
1250,1046205,0,0.0
1251,1046207,8311,0.0
1252,1046208,1218,0.0
1253,1046208,2111,0.0
1254,1046213,3216,0.0
1255,1046221,5506,0.0
1256,1046221,5565,0.0
1257,1046223,2229,0.0
1258,1046228,0,0.0
1259,1046230,3064,0.0
1260,1046236,6674,0.0
1261,1046239,0,0.0
1262,1046244,3482,0.0
1263,1046244,4328,0.0
1264,1046249,90,0.0
1265,1046249,2597,0.0
1266,1046251,0,0.0
1267,1046254,0,0.0
1268,1046255,0,0.0
1269,1046256,0,0.0
1270,1046257,8627,0.0
1271,1046259,0,0.0
1272,1046260,8870,0.0
1273,1046261,2057,0.0
1274,1046261,3356,0.0
1275,1046262,6931,0.0
1276,1046267,1035,0.0
1277,1046267,5557,0.0
1278,1046271,1616,0.0
1279,1046271,7937,0.0
1280,1046277,0,0.0
1281,1046279,7367,0.0
1282,1046280,8109,0.0
1283,1046285,1550,1.0
1284,1046285,3701,0.0
1285,1046285,5110,0.0
1286,1046285,6570,0.0
1287,1046291,0,0.0
1288,1046294,682,0.0
1289,1046294,2476,0.0
1290,1046294,4238,0.0
1291,1046295,1784,0.0
1292,1046295,4601,0.0
1293,1046296,8378,0.0
1294,1046297,7690,0.0
1295,1046298,3922,0.0
1296,1046298,5892,0.0
1297,1046300,2050,0.0
1298,1046300,8026,0.0
1299,1046301,704,0.0
1300,1046301,4542,0.0
1301,1046301,5054,0.0
1302,1046303,7294,0.0
1303,1046305,0,0.0
1304,1046307,3568,0.0
1305,1046307,5251,0.0
1306,1046308,990,0.0
1307,1046308,4040,0.0
1308,1046308,8745,0.0
1309,1046309,7899,0.0
1310,1046311,2021,0.0
1311,1046311,2559,0.0
1312,1046314,1929,0.0
1313,1046315,0,0.0
1314,1046316,385,1.0
1315,1046317,0,0.0
1316,1046320,3075,0.0
1317,1046320,5921,0.0
1318,1046322,2741,0.0
1319,1046325,398,0.0
1320,1046326,314,0.0
1321,1046326,2738,0.0
1322,1046328,0,0.0
1323,1046329,4331,0.0
1324,1046334,0,0.0
1325,1046336,7057,0.0
1326,1046339,5251,0.0
1327,1046340,188,0.0
1328,1046341,8464,0.0
1329,1046341,8510,0.0
1330,1046342,6151,0.0
1331,1046342,8519,0.0
1332,1046343,135,0.0
1333,1046343,3646,0.0
1334,1046343,8142,0.0
1335,1046354,1035,0.0
1336,1046354,1290,0.0
1337,1046354,2956,0.0
1338,1046354,7420,0.0
1339,1046355,0,0.0
1340,1046356,3380,0.0
1341,1046357,0,0.0
1342,1046360,1588,0.0
1343,1046360,5830,0.0
1344,1046361,4367,1.0
1345,1046364,0,0.0
1346,1046368,779,0.0
1347,1046372,4610,0.0
1348,1046372,5216,0.0
1349,1046372,7093,0.0
1350,1046375,3914,0.0
1351,1046375,7225,0.0
1352,1046379,2195,1.0
1353,1046379,8360,1.0
1354,1046381,6800,0.0
1355,1046383,1154,0.0
1356,1046383,4101,0.0
1357,1046384,1422,0.0
1358,1046384,8507,0.0
1359,1046386,5130,0.0
1360,1046395,7686,0.0
1361,1046397,2199,0.0
1362,1046397,6953,0.0
1363,1046398,6826,0.0
1364,1046401,6024,0.0
1365,1046401,7125,0.0
1366,1046407,401,0.0
1367,1046408,0,0.0
1368,1046409,2157,0.0
1369,1046409,4110,0.0
1370,1046410,1236,0.0
1371,1046411,3162,0.0
1372,1046412,2080,0.0
1373,1046412,3057,0.0
1374,1046414,3658,0.0
1375,1046416,6881,0.0
1376,1046416,8874,0.0
1377,1046420,7651,0.0
1378,1046420,8471,0.0
1379,1046421,6433,0.0
1380,1046428,0,0.0
1381,1046429,6225,0.0
1382,1046429,8471,0.0
1383,1046430,0,0.0
1384,1046434,0,0.0
1385,1046438,5498,0.0
1386,1046438,5953,0.0
1387,1046438,7475,0.0
1388,1046439,3315,0.0
1389,1046439,6980,0.0
1390,1046443,0,0.0
1391,1046444,1950,0.0
1392,1046446,0,0.0
1393,1046449,0,0.0
1394,1046451,0,0.0
1395,1046455,1032,0.0
1396,1046459,0,0.0
1397,1046463,0,0.0
1398,1046464,2002,0.0
1399,1046467,2131,1.0
1400,1046472,7507,0.0
1401,1046472,8615,0.0
1402,1046474,0,0.0
1403,1046477,0,0.0
1404,1046481,7225,0.0
1405,1046482,0,0.0
1406,1046484,837,0.0
1407,1046484,3400,0.0
1408,1046486,978,0.0
1409,1046486,1695,0.0
1410,1046486,2520,0.0
1411,1046486,4055,0.0
1412,1046486,4674,0.0
1413,1046486,4874,0.0
1414,1046487,6224,0.0
1415,1046494,7563,0.0
1416,1046495,0,0.0
1417,1046499,0,0.0
1418,1046504,646,0.0
1419,1046504,2063,0.0
1420,1046504,4167,0.0
1421,1046506,1117,0.0
1422,1046507,7906,0.0
1423,1046509,0,0.0
1424,1046512,4168,0.0
1425,1046512,5125,0.0
1426,1046512,5251,0.0
1427,1046512,5370,0.0
1428,1046512,6090,0.0
1429,1046512,8684,0.0
1430,1046514,7448,0.0
1431,1046515,1064,0.0
1432,1046515,1592,0.0
1433,1046515,2658,0.0
1434,1046519,4391,0.0
1435,1046519,4753,0.0
1436,1046519,8638,0.0
1437,1046521,0,0.0
1438,1046533,0,0.0
1439,1046536,0,0.0
1440,1046537,1915,0.0
1441,1046538,3440,0.0
1442,1046539,0,0.0
1443,1046543,0,0.0
1444,1046544,8545,0.0
1445,1046545,2115,0.0
1446,1046545,7768,0.0
1447,1046547,0,0.0
1448,1046548,2885,0.0
1449,1046548,5959,1.0
1450,1046548,8887,1.0
1451,1046549,0,0.0
1452,1046550,0,0.0
1453,1046551,6295,0.0
1454,1046552,6428,0.0
1455,1046553,3999,0.0
1456,1046554,5502,1.0
1457,1046554,5717,1.0
1458,1046557,0,0.0
1459,1046558,0,0.0
1460,1046562,387,0.0
1461,1046562,2302,0.0
1462,1046562,2687,0.0
1463,1046562,3810,0.0
1464,1046566,0,0.0
1465,1046567,867,0.0
1466,1046567,6635,0.0
1467,1046569,7111,0.0
1468,1046570,0,0.0
1469,1073010,3574,0.0
1470,1046574,1566,0.0
1471,1046574,6662,0.0
1472,1046577,4698,0.0
1473,1046578,0,0.0
1474,1046580,8763,0.0
1475,1046582,1064,0.0
1476,1046583,1590,0.0
1477,1046583,4616,0.0
1478,1046586,5590,0.0
1479,1046587,0,0.0
1480,1046593,0,0.0
1481,1046594,6813,0.0
1482,1046594,6979,0.0
1483,1046598,1739,0.0
1484,1046598,7435,0.0
1485,1046601,4083,0.0
1486,1046602,0,0.0
1487,1046604,0,0.0
1488,1046605,1929,0.0
1489,1046606,0,0.0
1490,1046609,3212,1.0
1491,1046609,8775,1.0
1492,1046611,0,0.0
1493,1046613,616,1.0
1494,1046614,3024,0.0
1495,1046615,3622,0.0
1496,1046615,7467,0.0
1497,1046617,1529,0.0
1498,1046617,8630,0.0
1499,1046618,0,0.0
1500,1046619,83,0.0
1501,1046621,0,0.0
1502,1046622,4568,0.0
1503,1046624,0,0.0
1504,1046628,0,0.0
1505,1046630,0,0.0
1506,1046638,2006,0.0
1507,1046638,7645,0.0
1508,1046639,4233,0.0
1509,1046642,0,0.0
1510,1046644,0,0.0
1511,1046651,4071,0.0
1512,1046653,4460,0.0
1513,1046655,0,0.0
1514,1046658,5270,0.0
1515,1046658,7987,0.0
1516,1046660,5934,0.0
1517,1046660,6902,0.0
1518,1046661,0,0.0
1519,1046665,0,0.0
1520,1046666,0,0.0
1521,1046667,6100,0.0
1522,1046669,722,0.0
1523,1046672,0,0.0
1524,1046677,0,0.0
1525,1046680,6775,1.0
1526,1046684,0,0.0
1527,1046688,7485,1.0
1528,1046689,0,0.0
1529,1046692,3101,0.0
1530,1046693,4833,0.0
1531,1046693,6405,0.0
1532,1046694,3501,0.0
1533,1046695,0,0.0
1534,1046696,4921,0.0
1535,1046701,5829,0.0
1536,1046701,7590,0.0
1537,1046702,0,0.0
1538,1046704,0,0.0
1539,1046705,0,0.0
1540,1046706,2406,0.0
1541,1046706,6294,0.0
1542,1046706,6681,0.0
1543,1046707,3514,0.0
1544,1046707,7980,0.0
1545,1046709,0,0.0
1546,1046710,5367,0.0
1547,1046711,1093,0.0
1548,1046711,2459,0.0
1549,1046711,8891,0.0
1550,1046712,4082,0.0
1551,1046716,2455,0.0
1552,1046718,0,0.0
1553,1046719,2960,0.0
1554,1046719,8261,0.0
1555,1046721,0,0.0
1556,1046722,8891,0.0
1557,1046723,3545,0.0
1558,1046723,5933,0.0
1559,1046723,8183,0.0
1560,1046725,4423,0.0
1561,1046725,8723,0.0
1562,1046726,2435,0.0
1563,1046726,4664,0.0
1564,1046726,8640,0.0
1565,1046727,6111,0.0
1566,1046727,7788,0.0
1567,1046731,0,0.0
1568,1046733,507,0.0
1569,1046735,0,0.0
1570,1046737,3906,0.0
1571,1046737,5315,0.0
1572,1046741,2269,0.0
1573,1046742,8748,0.0
1574,1046746,0,0.0
1575,1046748,8748,0.0
1576,1046750,0,0.0
1577,1046756,3396,0.0
1578,1046757,33,0.0
1579,1046757,3408,0.0
1580,1046757,8775,0.0
1581,1046758,8473,0.0
1582,1046760,106,0.0
1583,1046761,0,0.0
1584,1046762,0,0.0
1585,1046763,1720,0.0
1586,1046763,2420,0.0
1587,1046764,0,0.0
1588,1046765,8167,0.0
1589,1046768,0,0.0
1590,1046769,8920,0.0
1591,1046770,0,0.0
1592,1046771,6073,0.0
1593,1046771,8425,0.0
1594,1046772,2818,0.0
1595,1046774,0,0.0
1596,1046776,0,0.0
1597,1046777,891,0.0
1598,1046780,0,0.0
1599,1046784,3121,0.0
1600,1046784,3507,0.0
1601,1046784,6030,0.0
1602,1046784,7490,0.0
1603,1046784,8875,0.0
1604,1046785,874,0.0
1605,1046785,7492,0.0
1606,1046786,0,0.0
1607,1046787,5958,0.0
1608,1046788,0,0.0
1609,1046793,0,0.0
1610,1046794,7856,0.0
1611,1046795,3357,0.0
1612,1046795,5119,0.0
1613,1046802,6327,0.0
1614,1046805,0,0.0
1615,1046809,0,0.0
1616,1046810,8225,0.0
1617,1046811,5499,0.0
1618,1046811,8148,0.0
1619,1046813,688,0.0
1620,1046813,1237,0.0
1621,1046813,4271,0.0
1622,1046813,4503,0.0
1623,1046813,5056,0.0
1624,1046813,6189,0.0
1625,1046813,7915,0.0
1626,1046815,0,0.0
1627,1046817,7772,0.0
1628,1046817,7937,0.0
1629,1046817,8397,0.0
1630,1046820,2874,0.0
1631,1046820,5996,0.0
1632,1046821,3127,0.0
1633,1046821,5260,1.0
1634,1046825,0,0.0
1635,1046827,0,0.0
1636,1046828,0,0.0
1637,1046830,0,0.0
1638,1046835,3103,0.0
1639,1046835,6993,0.0
1640,1046838,0,0.0
1641,1046840,1199,0.0
1642,1046840,3117,0.0
1643,1046845,4228,0.0
1644,1046846,6449,0.0
1645,1046846,7919,0.0
1646,1046848,1111,0.0
1647,1046851,5123,0.0
1648,1046852,7278,0.0
1649,1046852,8464,0.0
1650,1046854,0,0.0
1651,1046856,0,0.0
1652,1046862,0,0.0
1653,1046863,0,0.0
1654,1046865,0,0.0
1655,1046872,8772,1.0
1656,1046873,850,0.0
1657,1046873,3427,0.0
1658,1046875,3720,0.0
1659,1046880,4796,0.0
1660,1046883,0,0.0
1661,1046896,1852,0.0
1662,1046897,3545,0.0
1663,1046897,5933,0.0
1664,1046901,0,0.0
1665,1046904,4601,0.0
1666,1046905,7535,1.0
1667,1046907,3182,0.0
1668,1046907,7143,0.0
1669,1046911,2085,0.0
1670,1046911,3158,0.0
1671,1046913,4424,0.0
1672,1046913,6450,0.0
1673,1046923,0,0.0
1674,1046925,5395,1.0
1675,1046926,6824,0.0
1676,1046926,8066,0.0
1677,1046929,627,0.0
1678,1046931,1193,0.0
1679,1046931,7518,0.0
1680,1046935,3749,0.0
1681,1046935,6583,0.0
1682,1046936,0,0.0
1683,1046937,6024,0.0
1684,1046937,7966,0.0
1685,1046940,3478,0.0
1686,1046940,7633,0.0
1687,1046943,4902,0.0
1688,1046947,3086,0.0
1689,1046948,2199,0.0
1690,1046948,3073,0.0
1691,1046952,8476,0.0
1692,1046953,0,0.0
1693,1046954,0,0.0
1694,1046957,8360,0.0
1695,1046959,0,0.0
1696,1046960,0,0.0
1697,1046964,0,0.0
1698,1046968,0,0.0
1699,1046972,0,0.0
1700,1046977,0,0.0
1701,1046980,2368,0.0
1702,1046982,0,0.0
1703,1046983,0,0.0
1704,1046984,3773,0.0
1705,1046989,7510,0.0
1706,1046989,8069,0.0
1707,1046990,8564,1.0
1708,1046992,0,0.0
1709,1046994,1742,0.0
1710,1046998,0,0.0
1711,1047001,6131,0.0
1712,1047003,0,0.0
1713,1047004,0,0.0
1714,1047005,0,0.0
1715,1047006,360,0.0
1716,1047006,3202,0.0
1717,1047007,0,0.0
1718,1047010,0,0.0
1719,1047011,490,0.0
1720,1047011,3815,0.0
1721,1047016,0,0.0
1722,1047017,7226,0.0
1723,1047018,0,0.0
1724,1047023,1682,0.0
1725,1047023,8232,0.0
1726,1047024,0,0.0
1727,1047025,29,0.0
1728,1047028,3819,0.0
1729,1047030,2584,0.0
1730,1047030,2983,0.0
1731,1047030,5144,0.0
1732,1047032,3781,0.0
1733,1047033,0,0.0
1734,1047034,4596,0.0
1735,1047035,3162,0.0
1736,1047038,0,0.0
1737,1047039,69,0.0
1738,1047039,1545,0.0
1739,1047041,0,0.0
1740,1047042,0,0.0
1741,1047044,1480,0.0
1742,1047044,5610,0.0
1743,1047045,3044,0.0
1744,1047045,5331,0.0
1745,1047046,0,0.0
1746,1047047,1066,0.0
1747,1047053,1062,0.0
1748,1047063,3875,0.0
1749,1047064,0,0.0
1750,1047066,1041,0.0
1751,1047066,8404,0.0
1752,1047069,0,0.0
1753,1047070,3266,0.0
1754,1047071,0,0.0
1755,1047072,480,0.0
1756,1047072,1929,0.0
1757,1047073,6204,0.0
1758,1047074,3894,0.0
1759,1047075,0,0.0
1760,1047079,2643,0.0
1761,1047083,0,0.0
1762,1047086,425,0.0
1763,1047087,2061,0.0
1764,1047088,8891,0.0
1765,1047089,3649,1.0
1766,1047089,8360,1.0
1767,1047095,4682,1.0
1768,1047097,2302,1.0
1769,1047098,874,0.0
1770,1047099,5918,0.0
1771,1047099,7723,0.0
1772,1047100,8091,0.0
1773,1047101,0,0.0
1774,1047105,0,0.0
1775,1047106,505,0.0
1776,1047106,8808,0.0
1777,1047108,0,0.0
1778,1047109,7350,1.0
1779,1047110,8553,1.0
1780,1047112,8493,0.0
1781,1047113,0,0.0
1782,1047116,3645,0.0
1783,1047116,7366,0.0
1784,1047117,0,0.0
1785,1047120,8178,0.0
1786,1047123,6878,0.0
1787,1047124,5683,0.0
1788,1047125,0,0.0
1789,1047129,0,0.0
1790,1047131,675,0.0
1791,1047131,2447,0.0
1792,1047133,2398,0.0
1793,1047133,2423,0.0
1794,1047133,2553,0.0
1795,1047139,4724,0.0
1796,1047148,3647,1.0
1797,1047148,7299,1.0
1798,1047151,0,0.0
1799,1047152,2763,0.0
1800,1047152,7834,0.0
1801,1047152,8714,1.0
1802,1047154,7925,0.0
1803,1047156,2192,0.0
1804,1047157,0,0.0
1805,1047158,0,0.0
1806,1047161,7458,0.0
1807,1047162,5464,0.0
1808,1047163,760,0.0
1809,1047163,1272,0.0
1810,1047164,23,0.0
1811,1047164,3352,0.0
1812,1047168,0,0.0
1813,1047169,0,0.0
1814,1047173,0,0.0
1815,1047174,0,0.0
1816,1047177,1058,0.0
1817,1047177,8769,0.0
1818,1047179,2718,0.0
1819,1073011,1108,0.0
1820,1047180,96,0.0
1821,1047180,6861,0.0
1822,1047181,1393,0.0
1823,1047181,3397,0.0
1824,1047188,146,0.0
1825,1047188,1164,0.0
1826,1047188,7675,0.0
1827,1047193,2590,0.0
1828,1047193,8262,1.0
1829,1047194,1784,0.0
1830,1047194,2418,0.0
1831,1047194,4601,0.0
1832,1047194,7273,0.0
1833,1047199,6868,0.0
1834,1047201,526,1.0
1835,1047205,7661,0.0
1836,1047207,7626,0.0
1837,1047208,0,0.0
1838,1047209,0,0.0
1839,1047211,0,0.0
1840,1047216,6186,0.0
1841,1047217,190,0.0
1842,1047219,3503,0.0
1843,1047220,444,0.0
1844,1047220,6440,0.0
1845,1047227,7511,0.0
1846,1047232,8534,0.0
1847,1047233,7632,0.0
1848,1047235,6539,1.0
1849,1047236,6253,0.0
1850,1047241,0,0.0
1851,1047242,0,0.0
1852,1047244,0,0.0
1853,1047248,4402,0.0
1854,1047248,6115,0.0
1855,1047249,6430,0.0
1856,1047253,295,0.0
1857,1047253,8061,0.0
1858,1047253,8091,0.0
1859,1047256,2510,0.0
1860,1047256,4457,0.0
1861,1047260,1017,0.0
1862,1047262,2497,0.0
1863,1047262,2835,0.0
1864,1047263,2169,0.0
1865,1047264,7063,0.0
1866,1047265,0,0.0
1867,1047266,5118,0.0
1868,1047267,0,0.0
1869,1047271,3538,0.0
1870,1047271,4889,0.0
1871,1047273,7129,0.0
1872,1047275,0,0.0
1873,1047276,8061,0.0
1874,1047277,0,0.0
1875,1047279,5028,0.0
1876,1047283,68,0.0
1877,1047283,6549,0.0
1878,1047288,0,0.0
1879,1047289,3585,0.0
1880,1047291,4576,0.0
1881,1047293,0,0.0
1882,1047295,4234,0.0
1883,1047295,4851,0.0
1884,1047298,5919,0.0
1885,1047298,8868,0.0
1886,1047299,5677,0.0
1887,1047300,8205,0.0
1888,1047302,3306,0.0
1889,1047303,652,0.0
1890,1047303,1344,0.0
1891,1047303,7203,0.0
1892,1047304,7507,0.0
1893,1047305,0,0.0
1894,1047307,8762,0.0
1895,1047308,4771,0.0
1896,1073011,3392,0.0
1897,1047308,5565,0.0
1898,1047309,3187,0.0
1899,1047309,5621,0.0
1900,1047313,71,0.0
1901,1047316,527,0.0
1902,1047316,1923,0.0
1903,1047316,7022,0.0
1904,1047316,8834,0.0
1905,1047317,4316,0.0
1906,1047319,2910,0.0
1907,1047320,0,0.0
1908,1047325,964,0.0
1909,1047325,2470,0.0
1910,1047327,0,0.0
1911,1047328,1611,0.0
1912,1047332,0,0.0
1913,1047334,990,0.0
1914,1047334,4040,0.0
1915,1047336,0,0.0
1916,1047338,0,0.0
1917,1047340,2542,0.0
1918,1047341,5523,0.0
1919,1047352,2486,0.0
1920,1047352,8378,0.0
1921,1047354,376,0.0
1922,1047358,0,0.0
1923,1047359,835,0.0
1924,1047359,7793,0.0
1925,1047363,0,0.0
1926,1047369,0,0.0
1927,1047374,2231,0.0
1928,1047375,0,0.0
1929,1047377,5355,0.0
1930,1047380,0,0.0
1931,1047387,0,0.0
1932,1047390,0,0.0
1933,1047395,5382,0.0
1934,1047395,5408,0.0
1935,1047396,7203,0.0
1936,1047399,3006,0.0
1937,1047399,5822,0.0
1938,1047405,1272,0.0
1939,1047407,0,0.0
1940,1047408,7546,0.0
1941,1047411,1169,0.0
1942,1047413,378,0.0
1943,1047417,0,0.0
1944,1047418,6129,0.0
1945,1047421,3701,0.0
1946,1047421,6444,0.0
1947,1047424,3383,0.0
1948,1047425,0,0.0
1949,1047426,1099,1.0
1950,1047428,2834,0.0
1951,1047431,0,0.0
1952,1047432,1439,0.0
1953,1047432,4525,0.0
1954,1047436,1915,0.0
1955,1047436,8737,0.0
1956,1047438,0,0.0
1957,1047441,0,0.0
1958,1047442,2462,0.0
1959,1047448,8475,0.0
1960,1047449,0,0.0
1961,1047450,0,0.0
1962,1047451,2917,0.0
1963,1047451,8265,0.0
1964,1047454,0,0.0
1965,1047455,6866,0.0
1966,1047459,3019,0.0
1967,1047459,6975,0.0
1968,1047459,7821,0.0
1969,1047459,8479,0.0
1970,1047460,0,0.0
1971,1047467,1992,0.0
1972,1047467,7377,0.0
1973,1047468,0,0.0
1974,1047472,2258,0.0
1975,1047473,2648,0.0
1976,1047473,5134,0.0
1977,1047474,8891,0.0
1978,1047476,0,0.0
1979,1047477,0,0.0
1980,1047481,2856,0.0
1981,1047481,7995,0.0
1982,1047484,7945,0.0
1983,1047485,0,0.0
1984,1047488,0,0.0
1985,1047490,4012,0.0
1986,1047490,4969,0.0
1987,1047493,0,0.0
1988,1047496,0,0.0
1989,1047497,0,0.0
1990,1047504,0,0.0
1991,1047505,2566,0.0
1992,1047505,4542,0.0
1993,1047511,480,0.0
1994,1047511,1929,0.0
1995,1047511,1989,0.0
1996,1047511,5934,0.0
1997,1047511,6902,0.0
1998,1047512,3984,0.0
1999,1047513,90,0.0
2000,1047516,0,0.0
2001,1047518,6653,1.0
2002,1047518,7196,1.0
2003,1047524,1834,0.0
2004,1047524,4337,0.0
2005,1047526,8340,0.0
2006,1047528,0,0.0
2007,1047529,0,0.0
2008,1047531,8614,0.0
2009,1047531,8798,0.0
2010,1047532,2648,0.0
2011,1047532,3845,0.0
2012,1047532,5134,0.0
2013,1047533,2131,0.0
2014,1047534,0,0.0
2015,1047535,7831,0.0
2016,1047538,1472,0.0
2017,1047538,7098,0.0
2018,1047540,3646,0.0
2019,1047540,4391,0.0
2020,1047541,486,0.0
2021,1047542,0,0.0
2022,1047543,1048,0.0
2023,1047543,2718,0.0
2024,1047545,0,0.0
2025,1047548,444,0.0
2026,1047548,1821,0.0
2027,1047548,1975,0.0
2028,1047548,4518,0.0
2029,1047548,6440,0.0
2030,1047549,5414,0.0
2031,1047555,1485,0.0
2032,1047555,4240,0.0
2033,1047555,4841,0.0
2034,1047555,5521,0.0
2035,1047560,1955,0.0
2036,1047561,271,0.0
2037,1047562,740,0.0
2038,1047564,0,0.0
2039,1047565,201,0.0
2040,1047565,4445,0.0
2041,1047568,1854,0.0
2042,1047568,2895,0.0
2043,1047569,2446,0.0
2044,1047569,8846,0.0
2045,1047570,2160,0.0
2046,1047570,4841,0.0
2047,1047570,5521,0.0
2048,1047570,7568,0.0
2049,1047570,7618,0.0
2050,1047574,0,0.0
2051,1047576,0,0.0
2052,1073011,6378,0.0
2053,1047579,6464,0.0
2054,1047581,0,0.0
2055,1047583,0,0.0
2056,1047585,768,0.0
2057,1047585,8158,0.0
2058,1047586,2312,0.0
2059,1047589,2455,0.0
2060,1047596,744,0.0
2061,1047596,3126,0.0
2062,1047597,0,0.0
2063,1047599,0,0.0
2064,1047601,1318,0.0
2065,1047601,2225,0.0
2066,1047602,879,0.0
2067,1047602,4289,0.0
2068,1047603,5430,0.0
2069,1047604,6548,0.0
2070,1047605,4501,1.0
2071,1047606,0,0.0
2072,1047607,0,0.0
2073,1047608,0,0.0
2074,1047615,7788,0.0
2075,1047615,8350,0.0
2076,1047616,8133,0.0
2077,1047616,8323,0.0
2078,1047617,988,0.0
2079,1047617,3652,0.0
2080,1047617,4616,0.0
2081,1047618,2815,0.0
2082,1047623,0,0.0
2083,1047624,0,0.0
2084,1047625,5436,0.0
2085,1047625,8815,0.0
2086,1047626,2940,0.0
2087,1047626,6580,0.0
2088,1047628,1840,0.0
2089,1047628,8694,0.0
2090,1047629,0,0.0
2091,1047630,0,0.0
2092,1047634,0,0.0
2093,1047637,0,0.0
2094,1047639,8516,0.0
2095,1047641,0,0.0
2096,1047642,0,0.0
2097,1047643,0,0.0
2098,1047644,0,0.0
2099,1047647,3582,0.0
2100,1047647,4824,0.0
2101,1047648,0,0.0
2102,1047650,4431,0.0
2103,1047650,8136,0.0
2104,1047651,1256,0.0
2105,1047651,8462,0.0
2106,1047653,0,0.0
2107,1047654,8643,0.0
2108,1047654,8677,0.0
2109,1047655,7272,0.0
2110,1047656,525,0.0
2111,1047656,3296,0.0
2112,1047657,2111,0.0
2113,1047660,0,0.0
2114,1047664,994,0.0
2115,1047665,3921,0.0
2116,1047669,1341,1.0
